date,full_modified,bc_only,iql_modified_only,bc_plus_vanilla_iql,train_v2,baseline
2024-10-14,1.1943850780668188,1.243858122075114,1.3112444173945867,1.1689737736620154,1.3362324759496826,1.3393422039683642
2024-10-21,1.2047405139146483,1.24914176952599,1.3180014744452482,1.1677633062769468,1.3487813186534277,1.3496777325529086
2024-10-22,1.210743705113287,1.2527159907568597,1.3189969160398254,1.1654292872849843,1.3530671066249458,1.3504715736729769
2024-10-28,1.2045271636919257,1.2440867526475232,1.309845019560281,1.1553667343752816,1.345668381573695,1.3443828908464537
2024-11-04,1.1709253286711248,1.2054777145209874,1.2774957363541763,1.2506278308565817,1.3113292253475122,1.315700649321083
2024-11-11,1.22309559966924,1.3579670183742418,1.415340092933287,1.2853946881748075,1.369704925047581,1.3330517878838817
2024-11-27,1.3549708705861228,1.4775080340969786,1.5489671261449816,1.3085192351586064,1.5155716886846975,1.426811512102073
2024-12-09,1.3782100719870798,1.4574710931355448,1.5655407965336334,1.3060656261983374,1.5438328919568534,1.4648719066132336
2024-12-13,1.3601083319256666,1.4515075072872532,1.552284174484425,1.2991244483288553,1.5251617902286028,1.4355477615063987
2024-12-20,1.3547456611606663,1.439626074663671,1.5448388070225638,1.3219242752225546,1.5116763376238471,1.427704867393651
2024-12-24,1.412191825432251,1.4983921443228754,1.6208451284707193,1.3059468188004595,1.574072290215218,1.4725302331868446
2024-12-30,1.370545553053677,1.4554585676108764,1.5732511096915829,1.2930850175377635,1.5276649625741547,1.430697488111486
