date,KICL,WO_ENTRY_PEN,WO_FIDELITY,WO_HARD,WO_MKT_FACTORS,WO_REV_PEN,WO_RL_COMPLETION,WO_SOFT,WO_REGIME_SPLIT
2023-05-09 00:00:00,1.0219932088514525,1.0215319458202925,1.002609491091462,0.9494874717599642,1.0215606720554298,1.0312881781993442,1.0219874923328682,0.9794881408199808,1.0225391467805565
2023-05-10 00:00:00,1.011688208361776,1.0132651912565265,1.002609491091462,0.9437104569433048,1.013293685024401,1.013747261556196,1.0129315105695311,0.9734510408040332,1.012889851750069
2023-05-11 00:00:00,1.0110589147487925,1.0122426750148037,1.0023866019752812,0.9449788313165292,1.012629870652622,1.0131651632840966,1.012105939055458,0.9731227788335228,1.0123710326764483
2023-05-12 00:00:00,1.0092977383238844,1.010486798835612,1.0004837647114384,0.9441313043489046,1.010901107581405,1.0133894334387248,1.0104599386031743,0.971657019819583,1.0107432150242524
2023-05-15 00:00:00,1.0088529400457882,1.010720163228494,0.9998310410242628,0.9452292888547572,1.0093801092650887,1.0136547609232562,1.0099613764882869,0.9726631414622332,1.0100694091302738
2023-05-16 00:00:00,1.0059204455864532,1.0077822411974875,0.9998310410242628,0.9407746705209332,1.0064460824507857,1.010708308717892,1.0070256600690437,0.9695051353978046,1.0071333786859515
2023-05-17 00:00:00,1.0183230223484334,1.0202077731176835,0.9998310410242628,0.9599511734937072,1.0188551400946162,1.023169917822116,1.019441863661574,0.9760085137093888,1.019550910403803
2023-05-18 00:00:00,1.0162190331595908,1.0180998897860642,0.9998310410242628,0.9645428566118442,1.016750051480581,1.0210559143102615,1.017335562799544,0.9704592610160564,1.017444384236873
2023-05-19 00:00:00,1.0248659441554924,1.0267628048119186,0.9998310410242628,0.9698828960348944,1.025401480860816,1.0297439818673402,1.0259919742398438,0.9777897776362834,1.0261017216284218
2023-05-22 00:00:00,1.0209574086645925,1.0228470352556862,0.9998310410242628,0.9752035909566672,1.0214909029913677,1.025816842983839,1.0220791444033528,0.9777897776362834,1.022188473247861
2023-05-23 00:00:00,1.0119827865723228,1.009252179852844,0.991186230943466,0.9607618216761912,1.0076986862748076,1.0200269924695122,1.0124910748421758,0.9673499412116427,1.0076760920136714
2023-05-24 00:00:00,0.9987053755280614,0.994264804120248,0.9821719210833412,0.950712819803475,0.99083488850466,1.011908305465654,0.998376363062305,0.9542828359862724,0.9926401401578492
2023-05-25 00:00:00,0.9909692244765954,0.988220989765157,0.9895976678614954,0.9482919995255128,0.9844770845991722,1.0140260445199216,0.9915651902735932,0.9493447045543736,0.9868057260143368
2023-05-26 00:00:00,1.0093785422935653,1.0095711560842742,1.0048170156718146,0.9687197350525808,1.0105357170178135,1.0249022581832767,1.0117089943025332,0.9698054562137964,1.0080611247123608
2023-05-30 00:00:00,1.0093785422935653,1.0095711560842742,1.0048170156718146,0.9580815812614794,1.0105357170178135,1.0249022581832767,1.0117089943025332,0.9698054562137964,1.0080611247123608
2023-05-31 00:00:00,1.0093785422935653,1.0095711560842742,1.0048170156718146,0.9543970693633202,1.0105357170178135,1.0249022581832767,1.0117089943025332,0.9698054562137964,1.0080611247123608
2023-06-01 00:00:00,1.0093785422935653,1.0095711560842742,1.0048170156718146,0.9776522003491448,1.0105357170178135,1.0249022581832767,1.0117089943025332,0.9698054562137964,1.0080611247123608
2023-06-02 00:00:00,1.0093785422935653,1.0095711560842742,1.0048170156718146,0.9903323312910572,1.0105357170178135,1.0249022581832767,1.0117089943025332,0.9698054562137964,1.0080611247123608
2023-06-05 00:00:00,1.001736410778462,1.0095711560842742,0.9972094200467588,0.985647350163224,1.0028848243877686,1.0249022581832767,1.004049218643042,0.9698054562137964,1.0004289675309628
2023-06-06 00:00:00,0.999672497330874,1.0095711560842742,0.9951548337205052,0.9972857209811355,1.0008185448224414,1.0249022581832767,1.0019805400344777,0.9698054562137964,0.9983677478555804
2023-06-07 00:00:00,0.9919187776217016,1.0095711560842742,0.987436154184458,1.0098630062670249,0.9930559360710608,1.0249022581832767,0.9942089185462242,0.9698054562137964,0.9906241481224493
2023-06-08 00:00:00,1.0072588773073692,1.0095711560842742,1.002706929756164,1.016605280555361,1.008413621999035,1.0249022581832767,1.0095844354362729,0.9698054562137964,1.005944226263992
2023-06-09 00:00:00,1.0094343789490263,1.0095711560842742,1.004872599993409,1.015770754235308,1.0105916176856975,1.0249022581832767,1.0117649598735996,0.9698054562137964,1.0081168884911076
2023-06-12 00:00:00,1.0252206611772647,1.0095711560842742,1.0205875417446852,1.0219951601299262,1.0263959976701484,1.0249022581832767,1.0275876894519564,0.9698054562137964,1.0238825668280624
2023-06-13 00:00:00,1.0225431403375762,1.0095711560842742,1.0179221210062754,1.0294245168574307,1.023715407259125,1.0249022581832767,1.0249039867552554,0.9698054562137964,1.021208540626788
2023-06-14 00:00:00,1.026113196496112,1.0095711560842742,1.0214760435682209,1.0252450698085047,1.027289556211967,1.0249022581832767,1.0284822854553135,0.9698054562137964,1.0247739372304074
2023-06-15 00:00:00,1.0376043120964975,1.0095711560842742,1.0329152291666015,1.025327540910127,1.0387938454909766,1.0249022581832767,1.0399999317300836,0.9698054562137964,1.0362500548918778
2023-06-16 00:00:00,1.0315240748309502,1.0095711560842742,1.0268624693666348,1.0212709933721442,1.032706637701898,1.0249022581832767,1.0339056564197824,0.9698054562137964,1.0301777534117034
2023-06-20 00:00:00,1.0320260940289818,1.0095711560842742,1.0273622198677996,1.0142356440165934,1.0332092324262587,1.0249022581832767,1.034408834679157,0.9698054562137964,1.0306791173858625
2023-06-21 00:00:00,1.0261690331515727,1.0095711560842742,1.0215316278898154,1.0078604365169763,1.0273454568798512,1.0249022581832767,1.02853825102638,0.9698054562137964,1.0248297010091545
2023-06-22 00:00:00,1.0431267786254046,1.0095711560842742,1.0384127388760072,1.006367478945284,1.044322643102243,1.0249022581832767,1.0455351485233144,0.9698054562137964,1.041765313624907
2023-06-23 00:00:00,1.0413417079877103,1.0095711560842742,1.0366357352289357,0.9957524234916654,1.0425355260186056,1.0249022581832767,1.0437459565165998,0.9698054562137964,1.039982572820217
2023-06-26 00:00:00,1.0334764852013216,1.0095711560842742,1.0288060565140946,0.999257876336494,1.0346612863603222,1.0249022581832767,1.0358625745129546,0.9698054562137964,1.0321276155411128
2023-06-27 00:00:00,1.0392650656561444,1.011533179044538,1.0339703427345917,1.0121204292015509,1.0406991768981082,1.02508822310931,1.041388150897241,0.9692906091758274,1.0370266924923002
2023-06-28 00:00:00,1.042575494903938,1.0107562539071329,1.0361512552947132,1.0151307190471306,1.0416084542712865,1.025430274186107,1.0424303094658691,0.9670296198566009,1.041066677588697
2023-06-29 00:00:00,1.0512332478807582,1.014017328584687,1.0367717531058993,1.0224329498253877,1.0454436795792,1.0318727215706969,1.047258359946922,0.9650322850653292,1.0515637723408808
2023-06-30 00:00:00,1.064670635002576,1.02088995443326,1.0447557632131146,1.0376112575980112,1.0587666186210931,1.0360716146196125,1.060130240943669,0.9658362137216197,1.0635385163631126
2023-07-03 00:00:00,1.0669668281162117,1.023091725014773,1.0447557632131146,1.0432158028048657,1.0610500784430308,1.0383061277436805,1.0624166417128664,0.9679192489720868,1.065832267817386
2023-07-05 00:00:00,1.0641283743968255,1.0227097158966687,1.0426177682443656,1.0433410120091058,1.0585772885156048,1.037831109551271,1.0598062427037642,0.9679192489720868,1.0633483329402953
2023-07-06 00:00:00,1.063204593494582,1.0202411561390765,1.043529425300644,1.0348525661068482,1.056907382568939,1.037723055256091,1.0568517191846043,0.9679192489720868,1.0616709006698144
2023-07-07 00:00:00,1.054204116897984,1.0118865719060126,1.0413867031466368,1.0249277934562648,1.046177035088106,1.037117876576322,1.0546517994527678,0.9679192489720868,1.0508921911420352
2023-07-10 00:00:00,1.038693790605823,1.0012966156571712,1.038013605916405,1.0244464863140836,1.0309035817552274,1.037257652056997,1.0378393385826894,0.9581172132215564,1.0346736786512152
2023-07-11 00:00:00,1.041435644453113,1.004607448308514,1.0370814078616577,1.029694607643159,1.0344240127622435,1.0393116435127014,1.0422549218308377,0.9586736105066896,1.037516004582725
2023-07-12 00:00:00,1.050213780879999,1.0101982360171848,1.0400595989077577,1.040804183182925,1.0436260680570597,1.0422005918857755,1.052222576202649,0.9593464394965476,1.0462849545267745
2023-07-13 00:00:00,1.0591793189814045,1.0175293760883053,1.0414082828327431,1.0538345780515226,1.0527519090942778,1.0437438280192897,1.064219185814813,0.9604950315563132,1.0545919669859178
2023-07-14 00:00:00,1.061218828450581,1.0194243975281223,1.041670310795806,1.0530743962996572,1.0540622207841357,1.0434004951057942,1.066431224273931,0.9606166280045116,1.056096577067963
2023-07-17 00:00:00,1.078716082280509,1.031505746206671,1.0474314941449732,1.057297811507774,1.0686923183069204,1.0507697278101054,1.0798955280896865,0.9602591961977202,1.0727007806356106
2023-07-18 00:00:00,1.0818832246500505,1.0352240426407182,1.0469828201218192,1.065205911045424,1.0707367025943026,1.0531994468623718,1.0816557249914156,0.9600243614046768,1.075470407767133
2023-07-19 00:00:00,1.0811503907579352,1.0308623906642111,1.050684821253986,1.0662876269398438,1.0700114190079462,1.0487620601133687,1.0809230452004606,0.9600243614046768,1.074741917716801
2023-07-20 00:00:00,1.0822907132517818,1.0371541836363218,1.0453802330538546,1.0440528361444528,1.0711399928864722,1.0551631024047514,1.0820631279059714,0.9600243614046768,1.0758754809974775
2023-07-21 00:00:00,1.0776293310568634,1.0358825010936945,1.042159591522036,1.0397436063724723,1.0665266363917976,1.0538693386441425,1.0774027259119046,0.9600243614046768,1.0712417289476213
2023-07-24 00:00:00,1.0800873413543108,1.0377609387129996,1.0383723323092091,1.0494322820839626,1.0684606431480408,1.0583838728629278,1.0820464643248418,0.9600243614046768,1.0733828690757214
2023-07-25 00:00:00,1.0836322063295665,1.0370476610464736,1.0406110723894348,1.046622735957954,1.0677262648477122,1.0560087680365404,1.0863035858513397,0.9600243614046768,1.074334298246967
2023-07-26 00:00:00,1.076268473051576,1.0392492081943836,1.0395408444230252,1.0544225244074177,1.0699929395642358,1.058590175134872,1.0788309788274886,0.9600243614046768,1.072816362848046
2023-07-27 00:00:00,1.076268473051576,1.0392492081943836,1.0395408444230252,1.0258940728411945,1.0699929395642358,1.058590175134872,1.0788309788274886,0.9600243614046768,1.072816362848046
2023-07-28 00:00:00,1.076268473051576,1.0392492081943836,1.0395408444230252,1.0386772538600266,1.0699929395642358,1.058590175134872,1.0788309788274886,0.9600243614046768,1.072816362848046
2023-07-31 00:00:00,1.076268473051576,1.0392492081943836,1.0395408444230252,1.046179595373035,1.0699929395642358,1.058590175134872,1.0788309788274886,0.9600243614046768,1.072816362848046
2023-08-01 00:00:00,1.066780587795533,1.0300876676618205,1.0303767329603055,1.0372672649394024,1.0605603765099847,1.058590175134872,1.069320503705275,0.9515612304925656,1.0633589097995075
2023-08-02 00:00:00,1.0410740698819778,1.005265349572961,1.0055474491820078,1.022298522700181,1.0350037488125314,1.058590175134872,1.0435527807092693,0.9286311864916242,1.0377348450423989
2023-08-03 00:00:00,1.0416416576810503,1.0058134146566615,1.0060956680648474,1.024543360607205,1.0355680271062813,1.058590175134872,1.044121719887714,0.9291374710553638,1.03830061231464
2023-08-04 00:00:00,1.038884519826477,1.0031511111478313,1.0034326174549864,1.005821332668489,1.032826965640981,1.058590175134872,1.0413580175170791,0.9266781223199716,1.0355523179261332
2023-08-07 00:00:00,1.0666183668222209,1.0299310264312274,1.0302200477727312,1.0076462829960509,1.0603991014188343,1.058590175134872,1.0691578964973087,0.9514165304570168,1.0631972091468134
2023-08-08 00:00:00,1.0655641161032114,1.0289130376557478,1.029201773327169,1.0029370726745084,1.059350997851634,1.058590175134872,1.0681011356949657,0.9504761457866308,1.0621463399164894
2023-08-09 00:00:00,1.051453984883718,1.0152882376504109,1.0155731499027152,0.9944273278289264,1.0453231403428327,1.058590175134872,1.0539574094258597,0.9378900020385726,1.048081466668567
2023-08-10 00:00:00,1.0516972544745131,1.0155231397551752,1.0158081179261866,0.9960304013851584,1.045564991471133,1.058590175134872,1.0542012582213298,0.938106996905002,1.0483239559768789
2023-08-11 00:00:00,1.0506430037555037,1.0145051509796956,1.0147898434806244,0.9945321626685965,1.0445168879039324,1.058590175134872,1.0531444974189867,0.937166612234616,1.047273086746555
2023-08-14 00:00:00,1.0649965283041394,1.0283649725720478,1.0286535544443296,0.99591874138074,1.0587867195578844,1.058590175134872,1.0675321965165212,0.9499698612228914,1.0615805726442482
2023-08-15 00:00:00,1.052427063246898,1.0162278460694685,1.0165130219966003,0.9855534149452074,1.046290544856033,1.058590175134872,1.0549328046077406,0.9387579815042904,1.0490514239018145
2023-08-16 00:00:00,1.0436689867632396,1.0077710118511982,1.0080538146042948,0.980454278604308,1.0375835351866816,1.058590175134872,1.0461538758719378,0.9309458351914676,1.0403214387782111
2023-08-17 00:00:00,1.05356236258339,1.0173240957191187,1.0176095792780595,0.9672914385952172,1.0474192244603828,1.058590175134872,1.0560708069975877,0.939770661005557,1.0501830817877558
2023-08-18 00:00:00,1.0336134518389506,0.9980613464938096,0.9983414245008454,0.9623371418245684,1.0275866323302554,1.058590175134872,1.0360743995548007,0.921976364528723,1.0302981567867018
2023-08-21 00:00:00,1.0336134518389506,0.9980613464938096,0.9983414245008454,0.9795142807310095,1.0275866323302554,1.058590175134872,1.0360743995548007,0.921976364528723,1.0302981567867018
2023-08-22 00:00:00,1.0305272513226422,0.9871650457221424,0.9895970093437672,0.9830947729377644,1.022207728501222,1.0534543419736988,1.0311256349025235,0.9155712818146456,1.0222747498063491
2023-08-23 00:00:00,1.037265337836423,0.9957815351662096,0.9930266147198512,0.9896473419800308,1.03271184500224,1.0514316607648273,1.0372955231056304,0.919053702688462,1.0328182919797235
2023-08-24 00:00:00,1.031450907685987,0.9982722770010812,0.995454434464505,0.9835814309351728,1.0331712384303715,1.0492082505008358,1.0303806459987164,0.9174464577300968,1.022450864232189
2023-08-25 00:00:00,1.035210978506803,1.0005096477772348,0.99539562857302,0.9917993382476789,1.0375856492257545,1.0529370466552277,1.0303800151778937,0.9186447915420464,1.02729894183798
2023-08-28 00:00:00,1.052504739042058,1.0235075202829695,0.99539562857302,0.9994252114354428,1.0655410642756495,1.0563424187790738,1.0475930718521005,0.9433956123057542,1.0464847655278715
2023-08-29 00:00:00,1.0640699766554034,1.0400398003817406,0.99539562857302,1.0142051606058762,1.0862188561745862,1.0577001840527052,1.0591043385938457,0.9617030607970888,1.0596793806517322
2023-08-30 00:00:00,1.0638809210764029,1.0373897790163629,0.99539562857302,1.018192787437443,1.0818291913089515,1.059649467323592,1.0589161652703352,0.9578165934308144,1.058703070315662
2023-08-31 00:00:00,1.0609797930518077,1.0311994218722174,0.99539562857302,1.0144243851183763,1.0731653164529804,1.061003001973046,1.056028575783671,0.9501458787125172,1.0547397855986564
2023-09-01 00:00:00,1.0880671608199908,1.0557437246094896,0.99539562857302,1.0196425652359808,1.0975396914317916,1.0760418936819591,1.082989536391303,0.9717261623624368,1.0810957620871744
2023-09-05 00:00:00,1.099570809827621,1.057603491351376,0.99539562857302,1.004214559242499,1.0933810244502462,1.0894570099416752,1.094439501939562,0.9680442130552108,1.0895372204987692
2023-09-06 00:00:00,1.093341525800032,1.0539167352720114,0.99539562857302,1.0079496473864713,1.0910706049418917,1.0844360864152949,1.088239287776308,0.9659986423120044,1.0841096997359376
2023-09-07 00:00:00,1.0590743779967038,1.0104811332015664,0.99539562857302,1.0010095362081983,1.039318441823647,1.0761667857331043,1.0541320526264013,0.9201789500918144,1.0467742562736295
2023-09-08 00:00:00,1.0653679327772043,1.0133531867261736,0.99539562857302,1.0012602965413848,1.0402426096269886,1.0820834454529558,1.060396237613706,0.920997178389097,1.051976569088751
