date,beta5,beta8,test_v2
2024-09-06,0.9493717703218268,0.9874499112731604,1.0193566626081083
2024-09-09,0.9700965666432116,1.0085443284941429,1.0420412191093915
2024-09-10,0.976520080082986,1.01522242454298,1.0489411154763169
2024-09-11,1.0061781326817365,1.0460559124359965,1.0807986792994229
2024-09-12,1.014798438903129,1.0550178665840786,1.0900582877888323
2024-09-13,1.0190462287243989,1.0589800295927745,1.088971174681329
2024-09-16,1.0107386811345949,1.0503469305787028,1.0757512304916972
2024-09-17,1.004326618531184,1.0436835957327355,1.0689267323653704
2024-09-18,0.9919661972816756,1.030838801363624,1.0557712663515155
2024-09-19,1.0218987609154917,1.062981147712457,1.0889538547804605
2024-09-20,1.0218987609154917,1.062981147712457,1.0889538547804605
2024-09-23,1.020191678435846,1.0670450561670524,1.0810431353894
2024-09-24,1.0225027259846813,1.0786129342141462,1.0835113423744145
2024-09-25,1.020823820839103,1.0808173730403952,1.0849638517229208
2024-09-26,1.016237598724229,1.0747496025895438,1.0786975212430363
2024-09-27,1.003068403163645,1.064911996610863,1.0726219053938066
2024-09-30,1.0054866009979182,1.0674792870127678,1.075207782847863
2024-10-01,0.9801687216631644,1.040600448692978,1.048134343103451
2024-10-02,0.9708232997752564,1.030678840305719,1.0381409027752533
2024-10-03,0.9708642037765056,1.0307222662191486,1.0381846430900912
2024-10-04,0.9955711128225352,1.056225847799666,1.0581612481483758
2024-10-07,0.9818465235812835,1.0412383210237508,1.0431376246423485
2024-10-08,1.0022066854477911,1.0627303815698887,1.0646668717541732
2024-10-09,1.0054509736700468,1.0658495483462525,1.067785227268354
2024-10-10,1.0045864557879964,1.0647734960941428,1.06670399197959
2024-10-11,1.0012816128828663,1.0612706525968385,1.0631947976245832
2024-10-14,1.0036567184335163,1.0637880560778303,1.065716765303576
2024-10-15,1.0206572631350803,1.081807141755419,1.0837685206248848
2024-10-16,1.0454715311351268,1.0923225978707516,1.087531426891306
2024-10-17,1.0403602091461768,1.0890788100904574,1.086132698896111
2024-10-18,1.0524435582674527,1.1009680889520126,1.097324050138435
2024-10-21,1.071253002344968,1.1206447714093242,1.1169356057357436
2024-10-22,1.072548944543307,1.1227595818373917,1.1182483979166875
2024-10-23,1.057998832769493,1.1084684588001736,1.1030307163833712
2024-10-24,1.1289164693246565,1.178133842478586,1.1771600849807076
2024-10-25,1.1311999125917438,1.1790110536994804,1.1796096451150777
2024-10-28,1.103129007051327,1.1497537070969002,1.1503374443714232
2024-10-29,1.1003770799819077,1.1465088426669223,1.1484055175267749
2024-10-30,1.0830226727104886,1.128426876259323,1.1302936380388522
2024-10-31,1.0425547370786072,1.0862623792968904,1.0880593881548624
2024-11-01,1.075384890084505,1.1204688903303528,1.1223224871771007
2024-11-04,1.0561248867323825,1.100401438404358,1.127710374361144
2024-11-05,1.0763859426925282,1.1215119106621576,1.1676474368251435
2024-11-06,1.1202383937531082,1.1672028141062751,1.2152179225110689
2024-11-07,1.1453958988584754,1.1934150122585812,1.2425084093040466
2024-11-08,1.1357791281262333,1.1833950719281288,1.232076279664794
2024-11-11,1.1675025543037283,1.206408587728847,1.2707990092004249
2024-11-12,1.1581830650634202,1.2070633159831383,1.2575073399094
2024-11-13,1.1581830650634202,1.2070633159831383,1.2575073399094
