scope,d_sig,d_sil,d_total,rho_sig,rho_sil,sil_sig_ratio,ticker,sil_gt_sig
AEP,2,236,238,0.008403361344537815,0.9915966386554622,118.0,AEP,True
CCJ,2,236,238,0.008403361344537815,0.9915966386554622,118.0,CCJ,True
GTLB,2,234,236,0.00847457627118644,0.9915254237288136,117.0,GTLB,True
NRGV,1,234,235,0.00425531914893617,0.9957446808510638,234.0,NRGV,True
ETR,1,234,235,0.00425531914893617,0.9957446808510638,234.0,ETR,True
XEL,1,234,235,0.00425531914893617,0.9957446808510638,234.0,XEL,True
LNT,1,234,235,0.00425531914893617,0.9957446808510638,234.0,LNT,True
EIX,1,234,235,0.00425531914893617,0.9957446808510638,234.0,EIX,True
FE,1,234,235,0.00425531914893617,0.9957446808510638,234.0,FE,True
EFX,5,229,234,0.021367521367521368,0.9786324786324786,45.8,EFX,True
MTDR,1,232,233,0.004291845493562232,0.9957081545064378,232.0,MTDR,True
LEVI,2,231,233,0.008583690987124463,0.9914163090128756,115.5,LEVI,True
ELAN,5,227,232,0.021551724137931036,0.978448275862069,45.4,ELAN,True
QBTS,9,223,232,0.03879310344827586,0.9612068965517241,24.77777777777778,QBTS,True
SYM,3,228,231,0.012987012987012988,0.987012987012987,76.0,SYM,True
VET,1,229,230,0.004347826086956522,0.9956521739130435,229.0,VET,True
VSCO,0,228,228,0.0,1.0,inf,VSCO,True
AAP,2,226,228,0.008771929824561403,0.9912280701754386,113.0,AAP,True
NTRS,3,225,228,0.013157894736842105,0.9868421052631579,75.0,NTRS,True
RACE,2,226,228,0.008771929824561403,0.9912280701754386,113.0,RACE,True
GLW,3,225,228,0.013157894736842105,0.9868421052631579,75.0,GLW,True
DHR,5,221,226,0.022123893805309734,0.9778761061946902,44.2,DHR,True
BE,2,224,226,0.008849557522123894,0.9911504424778761,112.0,BE,True
ARLP,1,224,225,0.0044444444444444444,0.9955555555555555,224.0,ARLP,True
HST,1,224,225,0.0044444444444444444,0.9955555555555555,224.0,HST,True
INSW,1,224,225,0.0044444444444444444,0.9955555555555555,224.0,INSW,True
PLAY,0,225,225,0.0,1.0,inf,PLAY,True
THO,0,225,225,0.0,1.0,inf,THO,True
ASC,1,224,225,0.0044444444444444444,0.9955555555555555,224.0,ASC,True
BSM,1,224,225,0.0044444444444444444,0.9955555555555555,224.0,BSM,True
UNFI,1,223,224,0.004464285714285714,0.9955357142857143,223.0,UNFI,True
RENT,4,220,224,0.017857142857142856,0.9821428571428571,55.0,RENT,True
AGCO,2,222,224,0.008928571428571428,0.9910714285714286,111.0,AGCO,True
AOS,6,217,223,0.026905829596412557,0.9730941704035875,36.166666666666664,AOS,True
KEY,4,218,222,0.018018018018018018,0.9819819819819819,54.5,KEY,True
MOH,8,214,222,0.036036036036036036,0.963963963963964,26.75,MOH,True
ATI,1,221,222,0.0045045045045045045,0.9954954954954955,221.0,ATI,True
USFD,0,221,221,0.0,1.0,inf,USFD,True
MIND,1,220,221,0.004524886877828055,0.995475113122172,220.0,MIND,True
MPAA,1,220,221,0.004524886877828055,0.995475113122172,220.0,MPAA,True
FND,0,221,221,0.0,1.0,inf,FND,True
ACGL,4,216,220,0.01818181818181818,0.9818181818181818,54.0,ACGL,True
LOGI,1,219,220,0.004545454545454545,0.9954545454545455,219.0,LOGI,True
GWW,6,214,220,0.02727272727272727,0.9727272727272728,35.666666666666664,GWW,True
ES,1,218,219,0.0045662100456621,0.9954337899543378,218.0,ES,True
AFL,7,212,219,0.0319634703196347,0.9680365296803652,30.285714285714285,AFL,True
NFE,1,218,219,0.0045662100456621,0.9954337899543378,218.0,NFE,True
AMR,2,217,219,0.0091324200913242,0.9908675799086758,108.5,AMR,True
BALL,2,217,219,0.0091324200913242,0.9908675799086758,108.5,BALL,True
ODFL,4,214,218,0.01834862385321101,0.981651376146789,53.5,ODFL,True
GO,3,214,217,0.013824884792626729,0.9861751152073732,71.33333333333333,GO,True
CYBR,3,213,216,0.013888888888888888,0.9861111111111112,71.0,CYBR,True
TRGP,6,208,214,0.028037383177570093,0.9719626168224299,34.666666666666664,TRGP,True
SMR,3,210,213,0.014084507042253521,0.9859154929577465,70.0,SMR,True
RRC,1,211,212,0.0047169811320754715,0.9952830188679245,211.0,RRC,True
IVZ,3,209,212,0.014150943396226415,0.9858490566037735,69.66666666666667,IVZ,True
WMB,7,205,212,0.0330188679245283,0.9669811320754716,29.285714285714285,WMB,True
TEM,4,206,210,0.01904761904761905,0.9809523809523809,51.5,TEM,True
KMI,9,201,210,0.04285714285714286,0.9571428571428572,22.333333333333332,KMI,True
MBLY,2,207,209,0.009569377990430622,0.9904306220095693,103.5,MBLY,True
XLRE,2,206,208,0.009615384615384616,0.9903846153846154,103.0,XLRE,True
RCAT,2,206,208,0.009615384615384616,0.9903846153846154,103.0,RCAT,True
AMSC,3,205,208,0.014423076923076924,0.9855769230769231,68.33333333333333,AMSC,True
PLD,6,201,207,0.028985507246376812,0.9710144927536232,33.5,PLD,True
BBIO,2,204,206,0.009708737864077669,0.9902912621359223,102.0,BBIO,True
TMDX,2,204,206,0.009708737864077669,0.9902912621359223,102.0,TMDX,True
ROK,10,195,205,0.04878048780487805,0.9512195121951219,19.5,ROK,True
BYRN,1,204,205,0.004878048780487805,0.9951219512195122,204.0,BYRN,True
TER,7,198,205,0.03414634146341464,0.9658536585365853,28.285714285714285,TER,True
HNRG,2,202,204,0.00980392156862745,0.9901960784313726,101.0,HNRG,True
CAH,6,197,203,0.029556650246305417,0.9704433497536946,32.833333333333336,CAH,True
MTB,5,197,202,0.024752475247524754,0.9752475247524752,39.4,MTB,True
PLAB,1,200,201,0.004975124378109453,0.9950248756218906,200.0,PLAB,True
WPC,1,200,201,0.004975124378109453,0.9950248756218906,200.0,WPC,True
CHEF,1,200,201,0.004975124378109453,0.9950248756218906,200.0,CHEF,True
RGP,1,200,201,0.004975124378109453,0.9950248756218906,200.0,RGP,True
SBLK,1,199,200,0.005,0.995,199.0,SBLK,True
LVMUY,1,199,200,0.005,0.995,199.0,LVMUY,True
MIDD,3,197,200,0.015,0.985,65.66666666666667,MIDD,True
BMNR,8,192,200,0.04,0.96,24.0,BMNR,True
HRB,0,200,200,0.0,1.0,inf,HRB,True
MNDY,2,198,200,0.01,0.99,99.0,MNDY,True
DUOL,3,196,199,0.01507537688442211,0.9849246231155779,65.33333333333333,DUOL,True
TRMB,3,195,198,0.015151515151515152,0.9848484848484849,65.0,TRMB,True
SFTBY,2,196,198,0.010101010101010102,0.98989898989899,98.0,SFTBY,True
LUNR,10,187,197,0.050761421319796954,0.949238578680203,18.7,LUNR,True
BEN,4,193,197,0.02030456852791878,0.9796954314720813,48.25,BEN,True
KBSX,2,192,194,0.010309278350515464,0.9896907216494846,96.0,KBSX,True
SMMT,2,192,194,0.010309278350515464,0.9896907216494846,96.0,SMMT,True
CROX,3,191,194,0.015463917525773196,0.9845360824742269,63.666666666666664,CROX,True
HOLO,3,191,194,0.015463917525773196,0.9845360824742269,63.666666666666664,HOLO,True
IBO,2,192,194,0.010309278350515464,0.9896907216494846,96.0,IBO,True
NSC,1,192,193,0.0051813471502590676,0.9948186528497409,192.0,NSC,True
IONS,2,191,193,0.010362694300518135,0.9896373056994818,95.5,IONS,True
ARKF,1,191,192,0.005208333333333333,0.9947916666666666,191.0,ARKF,True
CAG,7,185,192,0.036458333333333336,0.9635416666666666,26.428571428571427,CAG,True
CRVO,1,191,192,0.005208333333333333,0.9947916666666666,191.0,CRVO,True
CRMD,2,190,192,0.010416666666666666,0.9895833333333334,95.0,CRMD,True
RGC,2,190,192,0.010416666666666666,0.9895833333333334,95.0,RGC,True
APLS,1,191,192,0.005208333333333333,0.9947916666666666,191.0,APLS,True
CIFR,9,182,191,0.04712041884816754,0.9528795811518325,20.22222222222222,CIFR,True
APO,1,190,191,0.005235602094240838,0.9947643979057592,190.0,APO,True
OCEA,1,190,191,0.005235602094240838,0.9947643979057592,190.0,OCEA,True
KEYS,2,188,190,0.010526315789473684,0.9894736842105263,94.0,KEYS,True
TEVA,2,188,190,0.010526315789473684,0.9894736842105263,94.0,TEVA,True
ICCT,1,187,188,0.005319148936170213,0.9946808510638298,187.0,ICCT,True
FITB,5,183,188,0.026595744680851064,0.973404255319149,36.6,FITB,True
YANG,3,185,188,0.015957446808510637,0.9840425531914894,61.666666666666664,YANG,True
XLU,3,185,188,0.015957446808510637,0.9840425531914894,61.666666666666664,XLU,True
VTGN,3,184,187,0.016042780748663103,0.983957219251337,61.333333333333336,VTGN,True
TTOO,1,185,186,0.005376344086021506,0.9946236559139785,185.0,TTOO,True
HACK,2,184,186,0.010752688172043012,0.989247311827957,92.0,HACK,True
RMBS,4,182,186,0.021505376344086023,0.978494623655914,45.5,RMBS,True
BMRN,1,183,184,0.005434782608695652,0.9945652173913043,183.0,BMRN,True
TTMI,1,183,184,0.005434782608695652,0.9945652173913043,183.0,TTMI,True
YETI,1,183,184,0.005434782608695652,0.9945652173913043,183.0,YETI,True
PTCT,1,183,184,0.005434782608695652,0.9945652173913043,183.0,PTCT,True
XENE,1,183,184,0.005434782608695652,0.9945652173913043,183.0,XENE,True
ATO,5,179,184,0.02717391304347826,0.9728260869565217,35.8,ATO,True
CLFD,1,183,184,0.005434782608695652,0.9945652173913043,183.0,CLFD,True
SRTS,1,183,184,0.005434782608695652,0.9945652173913043,183.0,SRTS,True
CPNG,3,181,184,0.016304347826086956,0.9836956521739131,60.333333333333336,CPNG,True
DHT,1,183,184,0.005434782608695652,0.9945652173913043,183.0,DHT,True
CPRX,4,180,184,0.021739130434782608,0.9782608695652174,45.0,CPRX,True
RYTM,1,183,184,0.005434782608695652,0.9945652173913043,183.0,RYTM,True
SONO,1,183,184,0.005434782608695652,0.9945652173913043,183.0,SONO,True
AIV,1,183,184,0.005434782608695652,0.9945652173913043,183.0,AIV,True
ILMN,1,182,183,0.00546448087431694,0.994535519125683,182.0,ILMN,True
LYV,3,179,182,0.016483516483516484,0.9835164835164835,59.666666666666664,LYV,True
HE,3,179,182,0.016483516483516484,0.9835164835164835,59.666666666666664,HE,True
BFLY,1,181,182,0.005494505494505495,0.9945054945054945,181.0,BFLY,True
REMX,1,180,181,0.0055248618784530384,0.994475138121547,180.0,REMX,True
KULR,1,179,180,0.005555555555555556,0.9944444444444445,179.0,KULR,True
VFS,6,174,180,0.03333333333333333,0.9666666666666667,29.0,VFS,True
KIKOY,4,176,180,0.022222222222222223,0.9777777777777777,44.0,KIKOY,True
TAP,1,178,179,0.00558659217877095,0.994413407821229,178.0,TAP,True
GRPN,3,176,179,0.01675977653631285,0.9832402234636871,58.666666666666664,GRPN,True
CIEN,1,177,178,0.0056179775280898875,0.9943820224719101,177.0,CIEN,True
PNR,6,171,177,0.03389830508474576,0.9661016949152542,28.5,PNR,True
SKLZ,1,176,177,0.005649717514124294,0.9943502824858758,176.0,SKLZ,True
NSSC,1,176,177,0.005649717514124294,0.9943502824858758,176.0,NSSC,True
UPXI,1,175,176,0.005681818181818182,0.9943181818181818,175.0,UPXI,True
GRRR,3,173,176,0.017045454545454544,0.9829545454545454,57.666666666666664,GRRR,True
VCIG,1,174,175,0.005714285714285714,0.9942857142857143,174.0,VCIG,True
TZA,5,170,175,0.02857142857142857,0.9714285714285714,34.0,TZA,True
BURL,1,173,174,0.005747126436781609,0.9942528735632183,173.0,BURL,True
GAP,9,165,174,0.05172413793103448,0.9482758620689655,18.333333333333332,GAP,True
BETR,1,173,174,0.005747126436781609,0.9942528735632183,173.0,BETR,True
TMC,5,169,174,0.028735632183908046,0.9712643678160919,33.8,TMC,True
TRY,1,173,174,0.005747126436781609,0.9942528735632183,173.0,TRY,True
SMX,4,169,173,0.023121387283236993,0.976878612716763,42.25,SMX,True
PHUN,2,171,173,0.011560693641618497,0.9884393063583815,85.5,PHUN,True
HMC,2,171,173,0.011560693641618497,0.9884393063583815,85.5,HMC,True
PAYC,2,170,172,0.011627906976744186,0.9883720930232558,85.0,PAYC,True
TOST,2,170,172,0.011627906976744186,0.9883720930232558,85.0,TOST,True
MCHP,3,169,172,0.01744186046511628,0.9825581395348837,56.333333333333336,MCHP,True
ZCAR,1,168,169,0.005917159763313609,0.9940828402366864,168.0,ZCAR,True
ASTI,2,166,168,0.011904761904761904,0.9880952380952381,83.0,ASTI,True
TPL,15,153,168,0.08928571428571429,0.9107142857142857,10.2,TPL,True
ZETA,3,165,168,0.017857142857142856,0.9821428571428571,55.0,ZETA,True
SG,3,164,167,0.017964071856287425,0.9820359281437125,54.666666666666664,SG,True
AVAV,1,165,166,0.006024096385542169,0.9939759036144579,165.0,AVAV,True
KODK,1,165,166,0.006024096385542169,0.9939759036144579,165.0,KODK,True
HQY,1,165,166,0.006024096385542169,0.9939759036144579,165.0,HQY,True
WST,4,161,165,0.024242424242424242,0.9757575757575757,40.25,WST,True
PKG,1,164,165,0.006060606060606061,0.9939393939393939,164.0,PKG,True
ESS,3,162,165,0.01818181818181818,0.9818181818181818,54.0,ESS,True
SDS,1,163,164,0.006097560975609756,0.9939024390243902,163.0,SDS,True
ASST,1,163,164,0.006097560975609756,0.9939024390243902,163.0,ASST,True
QID,1,163,164,0.006097560975609756,0.9939024390243902,163.0,QID,True
LTBR,2,162,164,0.012195121951219513,0.9878048780487805,81.0,LTBR,True
NDAQ,2,162,164,0.012195121951219513,0.9878048780487805,81.0,NDAQ,True
COCO,1,162,163,0.006134969325153374,0.9938650306748467,162.0,COCO,True
MP,4,158,162,0.024691358024691357,0.9753086419753086,39.5,MP,True
GAMB,7,154,161,0.043478260869565216,0.9565217391304348,22.0,GAMB,True
RGTI,5,156,161,0.031055900621118012,0.968944099378882,31.2,RGTI,True
MSTY,1,159,160,0.00625,0.99375,159.0,MSTY,True
GRNY,1,159,160,0.00625,0.99375,159.0,GRNY,True
RY,1,159,160,0.00625,0.99375,159.0,RY,True
MSTU,1,159,160,0.00625,0.99375,159.0,MSTU,True
IBIT,1,159,160,0.00625,0.99375,159.0,IBIT,True
PCAR,3,156,159,0.018867924528301886,0.9811320754716981,52.0,PCAR,True
VEON,2,157,159,0.012578616352201259,0.9874213836477987,78.5,VEON,True
VTRS,1,156,157,0.006369426751592357,0.9936305732484076,156.0,VTRS,True
SNDX,2,155,157,0.012738853503184714,0.9872611464968153,77.5,SNDX,True
STKL,1,156,157,0.006369426751592357,0.9936305732484076,156.0,STKL,True
YPF,4,152,156,0.02564102564102564,0.9743589743589743,38.0,YPF,True
SPRY,1,155,156,0.00641025641025641,0.9935897435897436,155.0,SPRY,True
EMN,2,153,155,0.012903225806451613,0.9870967741935484,76.5,EMN,True
SCHL,1,153,154,0.006493506493506494,0.9935064935064936,153.0,SCHL,True
LRLCY,1,152,153,0.006535947712418301,0.9934640522875817,152.0,LRLCY,True
ABX,1,152,153,0.006535947712418301,0.9934640522875817,152.0,ABX,True
NNE,2,151,153,0.013071895424836602,0.9869281045751634,75.5,NNE,True
CRK,1,152,153,0.006535947712418301,0.9934640522875817,152.0,CRK,True
CCRN,1,152,153,0.006535947712418301,0.9934640522875817,152.0,CCRN,True
NYC,1,150,151,0.006622516556291391,0.9933774834437086,150.0,NYC,True
B,2,149,151,0.013245033112582781,0.9867549668874173,74.5,B,True
MBIO,1,150,151,0.006622516556291391,0.9933774834437086,150.0,MBIO,True
GOOS,2,149,151,0.013245033112582781,0.9867549668874173,74.5,GOOS,True
VKTX,4,146,150,0.02666666666666667,0.9733333333333334,36.5,VKTX,True
URNM,3,147,150,0.02,0.98,49.0,URNM,True
CNQ,1,149,150,0.006666666666666667,0.9933333333333333,149.0,CNQ,True
BOX,2,148,150,0.013333333333333334,0.9866666666666667,74.0,BOX,True
QUBT,4,144,148,0.02702702702702703,0.972972972972973,36.0,QUBT,True
SPHR,3,145,148,0.02027027027027027,0.9797297297297297,48.333333333333336,SPHR,True
RGS,1,146,147,0.006802721088435374,0.9931972789115646,146.0,RGS,True
CALM,2,145,147,0.013605442176870748,0.9863945578231292,72.5,CALM,True
MGNI,1,145,146,0.00684931506849315,0.9931506849315068,145.0,MGNI,True
FLR,1,145,146,0.00684931506849315,0.9931506849315068,145.0,FLR,True
WFG,0,144,144,0.0,1.0,inf,WFG,True
ROOT,4,140,144,0.027777777777777776,0.9722222222222222,35.0,ROOT,True
AIG,2,142,144,0.013888888888888888,0.9861111111111112,71.0,AIG,True
CIBR,1,143,144,0.006944444444444444,0.9930555555555556,143.0,CIBR,True
DDD,1,143,144,0.006944444444444444,0.9930555555555556,143.0,DDD,True
RVMD,2,142,144,0.013888888888888888,0.9861111111111112,71.0,RVMD,True
ITA,1,141,142,0.007042253521126761,0.9929577464788732,141.0,ITA,True
FIG,2,140,142,0.014084507042253521,0.9859154929577465,70.0,FIG,True
KOLD,1,140,141,0.0070921985815602835,0.9929078014184397,140.0,KOLD,True
AZZ,1,140,141,0.0070921985815602835,0.9929078014184397,140.0,AZZ,True
TS,1,139,140,0.007142857142857143,0.9928571428571429,139.0,TS,True
MNKD,1,139,140,0.007142857142857143,0.9928571428571429,139.0,MNKD,True
WFRD,1,139,140,0.007142857142857143,0.9928571428571429,139.0,WFRD,True
VIST,1,139,140,0.007142857142857143,0.9928571428571429,139.0,VIST,True
CMPX,1,139,140,0.007142857142857143,0.9928571428571429,139.0,CMPX,True
PCVX,1,139,140,0.007142857142857143,0.9928571428571429,139.0,PCVX,True
NINE,1,139,140,0.007142857142857143,0.9928571428571429,139.0,NINE,True
TAK,1,139,140,0.007142857142857143,0.9928571428571429,139.0,TAK,True
PBT,1,139,140,0.007142857142857143,0.9928571428571429,139.0,PBT,True
CERO,1,136,137,0.0072992700729927005,0.9927007299270073,136.0,CERO,True
PCT,1,136,137,0.0072992700729927005,0.9927007299270073,136.0,PCT,True
ETOR,1,135,136,0.007352941176470588,0.9926470588235294,135.0,ETOR,True
DXCM,3,133,136,0.022058823529411766,0.9779411764705882,44.333333333333336,DXCM,True
WHLR,1,134,135,0.007407407407407408,0.9925925925925926,134.0,WHLR,True
DYN,1,134,135,0.007407407407407408,0.9925925925925926,134.0,DYN,True
UTHR,1,134,135,0.007407407407407408,0.9925925925925926,134.0,UTHR,True
GLXY,5,130,135,0.037037037037037035,0.9629629629629629,26.0,GLXY,True
EXPD,1,133,134,0.007462686567164179,0.9925373134328358,133.0,EXPD,True
WKHS,2,132,134,0.014925373134328358,0.9850746268656716,66.0,WKHS,True
TAN,1,133,134,0.007462686567164179,0.9925373134328358,133.0,TAN,True
DAX,3,131,134,0.022388059701492536,0.9776119402985075,43.666666666666664,DAX,True
AMRN,1,132,133,0.007518796992481203,0.9924812030075187,132.0,AMRN,True
KALV,1,132,133,0.007518796992481203,0.9924812030075187,132.0,KALV,True
WFF,1,132,133,0.007518796992481203,0.9924812030075187,132.0,WFF,True
RUSHA,1,131,132,0.007575757575757576,0.9924242424242424,131.0,RUSHA,True
PARR,2,130,132,0.015151515151515152,0.9848484848484849,65.0,PARR,True
GOTU,1,131,132,0.007575757575757576,0.9924242424242424,131.0,GOTU,True
AMBA,1,131,132,0.007575757575757576,0.9924242424242424,131.0,AMBA,True
KE,1,130,131,0.007633587786259542,0.9923664122137404,130.0,KE,True
EADSY,1,129,130,0.007692307692307693,0.9923076923076923,129.0,EADSY,True
SILC,1,129,130,0.007692307692307693,0.9923076923076923,129.0,SILC,True
GTLS,1,128,129,0.007751937984496124,0.9922480620155039,128.0,GTLS,True
SNY,1,128,129,0.007751937984496124,0.9922480620155039,128.0,SNY,True
OIS,1,128,129,0.007751937984496124,0.9922480620155039,128.0,OIS,True
NWG,1,128,129,0.007751937984496124,0.9922480620155039,128.0,NWG,True
ARCB,1,128,129,0.007751937984496124,0.9922480620155039,128.0,ARCB,True
ALGM,2,126,128,0.015625,0.984375,63.0,ALGM,True
ALAB,3,125,128,0.0234375,0.9765625,41.666666666666664,ALAB,True
GL,5,121,126,0.03968253968253968,0.9603174603174603,24.2,GL,True
SERV,1,124,125,0.008,0.992,124.0,SERV,True
BILL,1,123,124,0.008064516129032258,0.9919354838709677,123.0,BILL,True
ACH,1,122,123,0.008130081300813009,0.991869918699187,122.0,ACH,True
DBGI,1,122,123,0.008130081300813009,0.991869918699187,122.0,DBGI,True
CLDX,1,122,123,0.008130081300813009,0.991869918699187,122.0,CLDX,True
MLTX,1,122,123,0.008130081300813009,0.991869918699187,122.0,MLTX,True
FOUR,2,120,122,0.01639344262295082,0.9836065573770492,60.0,FOUR,True
FNMA,1,120,121,0.008264462809917356,0.9917355371900827,120.0,FNMA,True
FMCC,1,120,121,0.008264462809917356,0.9917355371900827,120.0,FMCC,True
NUKZ,1,119,120,0.008333333333333333,0.9916666666666667,119.0,NUKZ,True
NTNX,3,116,119,0.025210084033613446,0.9747899159663865,38.666666666666664,NTNX,True
TDG,1,117,118,0.00847457627118644,0.9915254237288136,117.0,TDG,True
LSCC,1,117,118,0.00847457627118644,0.9915254237288136,117.0,LSCC,True
ACRS,1,117,118,0.00847457627118644,0.9915254237288136,117.0,ACRS,True
PSFE,1,116,117,0.008547008547008548,0.9914529914529915,116.0,PSFE,True
TECK,1,116,117,0.008547008547008548,0.9914529914529915,116.0,TECK,True
MMC,3,114,117,0.02564102564102564,0.9743589743589743,38.0,MMC,True
CSIQ,1,116,117,0.008547008547008548,0.9914529914529915,116.0,CSIQ,True
KWEB,4,112,116,0.034482758620689655,0.9655172413793104,28.0,KWEB,True
DD,3,113,116,0.02586206896551724,0.9741379310344828,37.666666666666664,DD,True
IQ,1,115,116,0.008620689655172414,0.9913793103448276,115.0,IQ,True
LAES,3,113,116,0.02586206896551724,0.9741379310344828,37.666666666666664,LAES,True
ALSN,1,114,115,0.008695652173913044,0.991304347826087,114.0,ALSN,True
INDEX,1,114,115,0.008695652173913044,0.991304347826087,114.0,INDEX,True
GRAB,1,113,114,0.008771929824561403,0.9912280701754386,113.0,GRAB,True
RS,1,113,114,0.008771929824561403,0.9912280701754386,113.0,RS,True
IREN,10,104,114,0.08771929824561403,0.9122807017543859,10.4,IREN,True
NU,0,113,113,0.0,1.0,inf,NU,True
XP,0,113,113,0.0,1.0,inf,XP,True
LGMK,0,113,113,0.0,1.0,inf,LGMK,True
GEHC,4,109,113,0.035398230088495575,0.9646017699115044,27.25,GEHC,True
GPRO,1,112,113,0.008849557522123894,0.9911504424778761,112.0,GPRO,True
CPRT,6,107,113,0.05309734513274336,0.9469026548672567,17.833333333333332,CPRT,True
SNPS,7,106,113,0.061946902654867256,0.9380530973451328,15.142857142857142,SNPS,True
OLPX,1,111,112,0.008928571428571428,0.9910714285714286,111.0,OLPX,True
AAOI,4,108,112,0.03571428571428571,0.9642857142857143,27.0,AAOI,True
REAL,1,111,112,0.008928571428571428,0.9910714285714286,111.0,REAL,True
BCAB,1,111,112,0.008928571428571428,0.9910714285714286,111.0,BCAB,True
ACLS,1,111,112,0.008928571428571428,0.9910714285714286,111.0,ACLS,True
HPP,1,111,112,0.008928571428571428,0.9910714285714286,111.0,HPP,True
TRV,2,109,111,0.018018018018018018,0.9819819819819819,54.5,TRV,True
BANC,1,109,110,0.00909090909090909,0.990909090909091,109.0,BANC,True
IWV,1,109,110,0.00909090909090909,0.990909090909091,109.0,IWV,True
CELC,1,109,110,0.00909090909090909,0.990909090909091,109.0,CELC,True
GC=F,1,109,110,0.00909090909090909,0.990909090909091,109.0,GC=F,True
VVOS,2,105,107,0.018691588785046728,0.9813084112149533,52.5,VVOS,True
VTVT,1,106,107,0.009345794392523364,0.9906542056074766,106.0,VTVT,True
BIVI,1,106,107,0.009345794392523364,0.9906542056074766,106.0,BIVI,True
XOP,1,105,106,0.009433962264150943,0.9905660377358491,105.0,XOP,True
CMND,1,105,106,0.009433962264150943,0.9905660377358491,105.0,CMND,True
WH,1,105,106,0.009433962264150943,0.9905660377358491,105.0,WH,True
ELV,12,93,105,0.11428571428571428,0.8857142857142857,7.75,ELV,True
KKR,2,103,105,0.01904761904761905,0.9809523809523809,51.5,KKR,True
FYBR,1,104,105,0.009523809523809525,0.9904761904761905,104.0,FYBR,True
XHB,3,102,105,0.02857142857142857,0.9714285714285714,34.0,XHB,True
VLO,6,99,105,0.05714285714285714,0.9428571428571428,16.5,VLO,True
COMP,2,102,104,0.019230769230769232,0.9807692307692307,51.0,COMP,True
MDGL,2,101,103,0.019417475728155338,0.9805825242718447,50.5,MDGL,True
J,1,102,103,0.009708737864077669,0.9902912621359223,102.0,J,True
MTW,1,101,102,0.00980392156862745,0.9901960784313726,101.0,MTW,True
VMC,5,97,102,0.049019607843137254,0.9509803921568627,19.4,VMC,True
NRG,2,100,102,0.0196078431372549,0.9803921568627451,50.0,NRG,True
ENR,1,101,102,0.00980392156862745,0.9901960784313726,101.0,ENR,True
PSKY,4,97,101,0.039603960396039604,0.9603960396039604,24.25,PSKY,True
IOVA,3,96,99,0.030303030303030304,0.9696969696969697,32.0,IOVA,True
SRFM,4,95,99,0.04040404040404041,0.9595959595959596,23.75,SRFM,True
LAC,2,97,99,0.020202020202020204,0.9797979797979798,48.5,LAC,True
GMBL,0,99,99,0.0,1.0,inf,GMBL,True
RIG,3,96,99,0.030303030303030304,0.9696969696969697,32.0,RIG,True
AES,1,97,98,0.01020408163265306,0.9897959183673469,97.0,AES,True
NYT,1,97,98,0.01020408163265306,0.9897959183673469,97.0,NYT,True
IMMX,1,97,98,0.01020408163265306,0.9897959183673469,97.0,IMMX,True
REYN,1,96,97,0.010309278350515464,0.9896907216494846,96.0,REYN,True
BZH,1,96,97,0.010309278350515464,0.9896907216494846,96.0,BZH,True
SBET,1,95,96,0.010416666666666666,0.9895833333333334,95.0,SBET,True
ZBH,2,94,96,0.020833333333333332,0.9791666666666666,47.0,ZBH,True
TNXP,2,93,95,0.021052631578947368,0.9789473684210527,46.5,TNXP,True
DAY,1,94,95,0.010526315789473684,0.9894736842105263,94.0,DAY,True
SNGX,1,94,95,0.010526315789473684,0.9894736842105263,94.0,SNGX,True
TDS,1,94,95,0.010526315789473684,0.9894736842105263,94.0,TDS,True
GDRX,2,93,95,0.021052631578947368,0.9789473684210527,46.5,GDRX,True
WULF,5,90,95,0.05263157894736842,0.9473684210526315,18.0,WULF,True
SDA,1,94,95,0.010526315789473684,0.9894736842105263,94.0,SDA,True
PPCB,2,93,95,0.021052631578947368,0.9789473684210527,46.5,PPCB,True
FN,1,93,94,0.010638297872340425,0.9893617021276596,93.0,FN,True
CHRW,2,92,94,0.02127659574468085,0.9787234042553191,46.0,CHRW,True
ACM,1,93,94,0.010638297872340425,0.9893617021276596,93.0,ACM,True
TNA,5,89,94,0.05319148936170213,0.9468085106382979,17.8,TNA,True
EVER,1,92,93,0.010752688172043012,0.989247311827957,92.0,EVER,True
PMRTY,1,92,93,0.010752688172043012,0.989247311827957,92.0,PMRTY,True
QMCO,2,90,92,0.021739130434782608,0.9782608695652174,45.0,QMCO,True
THAR,1,91,92,0.010869565217391304,0.9891304347826086,91.0,THAR,True
BTM,1,91,92,0.010869565217391304,0.9891304347826086,91.0,BTM,True
CDW,2,89,91,0.02197802197802198,0.978021978021978,44.5,CDW,True
BJ,1,90,91,0.01098901098901099,0.989010989010989,90.0,BJ,True
ETHA,1,90,91,0.01098901098901099,0.989010989010989,90.0,ETHA,True
SLGL,1,90,91,0.01098901098901099,0.989010989010989,90.0,SLGL,True
UI,1,90,91,0.01098901098901099,0.989010989010989,90.0,UI,True
CLNN,1,90,91,0.01098901098901099,0.989010989010989,90.0,CLNN,True
HRTX,1,90,91,0.01098901098901099,0.989010989010989,90.0,HRTX,True
STSS,1,89,90,0.011111111111111112,0.9888888888888889,89.0,STSS,True
SATS,1,88,89,0.011235955056179775,0.9887640449438202,88.0,SATS,True
IBB,1,88,89,0.011235955056179775,0.9887640449438202,88.0,IBB,True
IBKR,1,88,89,0.011235955056179775,0.9887640449438202,88.0,IBKR,True
